Id,X,Y,Topic,NearestNeighbor,NearestNeighborDistance
1338025542,0.8476204,8.593861,txt2img py; txt2img; plms error | clip vit patch14 | vit large openai clip load,623,0.043706676324102064
1338053152,1.8213196,7.4949455,python txt2img; txt2img py; txt2img | txt2img n_samples prompt | n_samples dreamstudio txt2img py,151,0.0633182748458639
1338130780,0.82587814,7.59438,images generated; trying generate; sample batch | half stuff point | rick causes ve tried,666,0.2509844331559176
1338155593,0.5913819,5.221005,,1,0.060102349256300876
1338183577,3.1057634,9.856712,,270,0.14892994400525153
1338427181,0.89618844,5.8665752,,241,0.13241590387849883
1338440693,3.7661054,7.8746104,inpainting model; inpainting; finetune inpainting | mask latent space | mask inpainting model api,258,0.07236583358029945
1338498196,5.698616,8.070537,tutorials; tutorial using; tutorial | web ui automatic1111 | web ui automatic1111 tutorial,630,0.0711033122258056
1338879399,3.3677282,10.411097,checkpoint model; v1 checkpoint; checkpoints sd | checkpoint checkpoints ckpt | checkpoints ckpt sd v1,87,0.040349863133846496
1339041626,-0.12859733,5.4986186,,222,0.050543577331103276
1339397242,1.1667467,8.319185,,198,0.10165330139340212
1339521290,2.3405275,7.5684037,,243,0.029968706042628034
1339648032,3.2843914,9.967026,weights link; weights released; weights | demo weights link | demo weights released sd v1,264,0.059413628577998326
1340176074,3.246878,7.6881146,diffusion model; diffusion based; diffusion latent | model diffusion chinese | diffusion model model possible,569,0.07301067360170804
1340727621,1.8987569,8.690813,,133,0.04645696234567117
1340791026,4.354613,8.771063,tuning model; tuning; tuning code | fine tuning fine tuning | tuning fine tune channel,728,0.08541828264466629
1341542552,5.4201317,8.071538,tutorials; tutorial using; tutorial | web ui automatic1111 | web ui automatic1111 tutorial,55,0.08310529515960813
1341936985,2.8621979,9.166932,attention_mask; dimension; crossattention | text unet clip | unet clip text embedding,77,0.06362050173349326
1343118257,3.3841147,7.722948,diffusion model; diffusion based; diffusion latent | model diffusion chinese | diffusion model model possible,712,0.027939874755415525
1344072060,2.8086624,9.132559,attention_mask; dimension; crossattention | text unet clip | unet clip text embedding,675,0.05591854039945261
1344813139,-1.5883374,7.5939555,,366,0.2441864581376731
1344939965,-0.3088425,5.567247,management pytorch_cuda_alloc_conf; pytorch_cuda_alloc_conf; cuda memory | memory gib reserved | cuda memory gib allocated avoid fragmentation,421,0.09755556234301338
1344971007,-0.51842326,5.8253956,management pytorch_cuda_alloc_conf; pytorch_cuda_alloc_conf; cuda memory | memory gib reserved | cuda memory gib allocated avoid fragmentation,686,0.023669653831809166
1345044269,3.7046883,7.5402718,diffusion model; diffusion based; diffusion latent | model diffusion chinese | diffusion model model possible,450,0.0632243807579046
1345049298,2.3266585,7.149215,img2img py; using img2img; img2img | image input background | background output img2img,540,0.09230440971800251
1345061440,-1.7292694,9.060031,pip install; condaenvexception pip; subprocess error | version subprocess pytorch | pip miniconda3 envs pip subprocess,539,0.08674844488882888
1345211594,0.7884766,8.443804,,88,0.0791305127398244
1345286394,-0.10048657,9.294654,,534,0.10201223615976564
1345596726,-0.34007043,4.9420333,radeon pro; intel gpu; amd gpu | gpu support amd | pro requirements radeon pro,336,0.018214692157972563
1345660831,3.406314,10.399296,checkpoint model; v1 checkpoint; checkpoints sd | checkpoint checkpoints ckpt | checkpoints ckpt sd v1,434,0.01732195854076488
1345854770,0.8135581,8.368753,,84,0.0791305127398244
1346004807,3.5830233,8.356367,resolution image; image synthesis; super resolution | semantic image synthesis | semantic super resolution image synthesis,678,0.054611728156987595
1346233332,3.2584925,10.352613,checkpoint model; v1 checkpoint; checkpoints sd | checkpoint checkpoints ckpt | checkpoints ckpt sd v1,214,0.029684292138862277
1346919810,1.5881022,8.457605,img2img py; bias vision_model; layer_norm2 | weight ldm main | vision_model encoder layers vision_model encoder,396,0.048308035515837726
1347112795,3.5737348,10.390527,checkpoint model; v1 checkpoint; checkpoints sd | checkpoint checkpoints ckpt | checkpoints ckpt sd v1,446,0.06594451386817145
1347183468,-0.13689502,9.814913,,199,0.03847605080981855
1347431768,1.4928207,8.453094,txt2img py; img2img py; img2img runtimeerror | bertforsequenceclassification model bertforsequenceclassification img2img | cliptextmodel checkpoint initializing bertforsequenceclassification model,396,0.04857748278658113
1347621435,1.33203,7.9056463,,111,0.11361368315582661
1347844830,0.08844557,5.165091,cuda gpu; export cuda_visible_devices; cuda_visible_devices | gpu echo degrees | echo set degrees,275,0.011420908327310188
1347925301,3.4541943,10.300143,,87,0.11010796936766983
1348010895,2.7715476,10.193646,ckpt file; model ckpt; ckpt model | ckpt path v1 | model ckpt models ldm ldm stable,99,0.08021579893394411
1348102295,2.7509747,10.116114,,98,0.08021579893394411
1348124110,-0.078712806,5.849408,,249,0.15827358605798847
1348152402,-0.4565926,5.6508365,management pytorch_cuda_alloc_conf; pytorch_cuda_alloc_conf; cuda memory | memory gib reserved | cuda memory gib allocated avoid fragmentation,406,0.005672923936314272
1348196717,0.22188048,6.0833607,,286,0.16183053996497343
