Id,X,Y,Topic,NearestNeighbor,NearestNeighborDistance
1107950396,4.036035,-1.3543192,ts import; template; export default | pug file changes | pug ts head,195,0.09308802596197438
1108143579,2.2539408,-2.4355118,_config ts; cli ts; deno task | deno ts download | deno land https deno download,392,0.11346013222001672
1118587370,1.4273773,-3.345985,_config ts; cli ts; deno task | deno ts download | deno land https deno download,14,0.08407737951555734
1124819330,3.4246907,0.468114,page js; pages generated; generated pages | pages page data | data generated pages renderorder,94,0.04033218083634704
1156992284,1.5589714,-1.4109457,ts import; template; export default | pug file changes | pug ts head,202,0.17215259308906267
1156997089,1.4502971,-1.27743,,209,0.13395924344347893
1157046803,4.9628663,-0.35951632,subdirectory; page src; directory | server data url | server md directory,121,0.0471502873634243
1157341152,0.22393309,2.1840992,,303,0.042887053879853206
1184052036,0.68568873,2.0413506,plugins repo; experimental plugins; main repo | plugins katex experimental | experimental plugins plugins katex asdf,269,0.05553803836166841
1184105756,1.0691569,-3.158187,_config ts; cli ts; deno task | deno ts download | deno land https deno download,167,0.09192633595484781
1193652712,3.7735195,-1.846259,ts import; template; export default | pug file changes | pug ts head,6,0.040872448652414066
1202113978,5.2730713,0.22599162,sitemap plugin; sitemap; prettyurls | sitemap urls url | 101 114 97,166,0.07064085870999648
1205420213,1.3441322,-1.195735,init script; cli; cli interface | init enhancement suggestions | option cli site,301,0.08624343337925933
1205422524,4.5430055,2.3559291,date format; date plugin; date property | date dates format | format iso 01 01,157,0.061764702899642324
1205424544,1.2501117,-3.2882357,_config ts; cli ts; deno task | deno ts download | deno land https deno download,183,0.05637308937318896
1205427025,1.6385527,1.4139609,,80,0.18364583461300288
1205429798,2.1920638,1.6658049,,28,0.054505414665257546
1205431860,0.8627519,1.8359507,enhancement plugins; experimental plugins; repo enhancement | main experimental enhancement | enhancement plugins experimental plugins repo enhancement,219,0.01772106477261892
1205480728,4.6021605,-0.803799,site loadassets; html files; loadassets | files copy static files | copy static files static,354,0.03498113117990595
1206085637,0.9063886,1.71376,enhancement plugins; experimental plugins; repo enhancement | main experimental enhancement | enhancement plugins experimental plugins repo enhancement,217,0.10111619329072033
1206085810,0.9648129,1.7962893,enhancement plugins; experimental plugins; repo enhancement | main experimental enhancement | enhancement plugins experimental plugins repo enhancement,216,0.10111619329072033
1206192087,3.0551744,-0.4337168,layout njk; nunjucks; block | nunjucks njk block | nunjucks block comp button,138,0.1664811939889079
1212652221,0.8459773,1.8416647,enhancement plugins; experimental plugins; repo enhancement | main experimental enhancement | enhancement plugins experimental plugins repo enhancement,214,0.01772106477261892
1213459786,3.9615498,1.0260205,pages search; search pages; bug search | search pages page | pages article liquid,158,0.24320631852559008
1218074331,4.820858,-0.40777418,subdirectory; page src; directory | server data url | server md directory,337,0.05417090880016223
1222794129,4.582268,-1.0834687,site loadassets; html files; loadassets | files copy static files | copy static files static,141,0.1635256263973087
1225116154,4.806693,2.1459138,date format; date plugin; date property | date dates format | format iso 01 01,288,0.2563740767300084
1230951777,1.412081,0.16076496,preact jsx; jsx preact; react jsx | jsx preact react | preact use react precompile,191,0.03243114478477119
1234330313,0.7335177,-2.780529,_config ts; cli ts; deno task | deno ts download | deno land https deno download,426,0.024684934552657224
1244975815,0.36298642,-3.3757071,_config ts; cli ts; deno task | deno ts download | deno land https deno download,239,0.11853460586324006
1246750491,2.1651328,2.1055973,,184,0.09086928847332681
1251609916,5.04924,2.6887026,,390,0.23727038666512548
1269243571,1.7011261,1.0005108,,332,0.06172111783400971
1275292920,1.1122881,-3.3886554,_config ts; cli ts; deno task | deno ts download | deno land https deno download,92,0.07590344731160202
1290641284,3.7660108,-1.1600202,,172,0.12452638826644673
1292404827,3.9230857,-1.0242761,filter pages; filter; filters | filter page draft | draft page data parcel,172,0.12657742073395134
1299607630,6.635018,-0.72939557,copy static; copy files; copy file | copy static spaces | site copy copy static spaces,155,0.007070912992639968
1299980654,0.5948614,-3.119212,_config ts; cli ts; deno task | deno ts download | deno land https deno download,292,0.026351293303529522
1300002345,2.1345918,-0.12228718,plugins markdown; markdown plugin; markdown ts | markdown toc options | toc options md,267,0.13314393371537367
1301295229,2.7631023,-1.6599616,css import; plugins lightningcss; import css | css color includes | color includes sass,300,0.046987926051640656
1302705516,2.38953,-0.7996417,jsx precompile; jsx_preact ts; compileroptions jsx | button jsx html | button jsx h1,355,0.02421862821466831
1303186163,3.0668867,1.4678032,plugins metas; _data yml; metas plugin | feed metas title | metas description rss,307,0.4523827158766748
1306357981,0.41252184,-3.483395,_config ts; cli ts; deno task | deno ts download | deno land https deno download,161,0.08701828431567889
1306960743,2.0552092,-3.0882976,_config ts; cli ts; deno task | deno ts download | deno land https deno download,7,0.09803109781681452
1310185532,2.0587134,-0.28626215,plugins markdown; markdown plugin; markdown ts | markdown toc options | toc options md,346,0.03455449412297353
1310425925,3.6645103,0.7526082,page js; pages generated; generated pages | pages page data | data generated pages renderorder,19,0.006929310603649843
1311796819,4.2091684,0.83679616,pages search; search pages; bug search | search pages page | pages article liquid,295,0.024479202901285788
1315929359,4.7843733,0.5155652,,72,0.25946901633385827
1319682994,2.3582044,-0.055711728,jsx plugins; typescript; using jsx | interface pagination type | pagination doctype menu,317,0.08851622570017925
1327630117,2.3959255,0.115620874,jsx plugins; typescript; using jsx | interface pagination type | pagination doctype menu,430,0.08828237926385173
1333052958,0.5889293,-3.1939044,_config ts; cli ts; deno task | deno ts download | deno land https deno download,292,0.04866370307040695
1333473953,0.6522942,-3.2001338,_config ts; cli ts; deno task | deno ts download | deno land https deno download,247,0.06367039264137524
1336337412,4.670955,-0.54648685,,2,0.05158625440422724
1336727249,1.3972504,-3.5468202,_config ts; cli ts; deno task | deno ts download | deno land https deno download,434,0.05219809278949755
1337091376,2.0378835,0.07338335,plugins markdown; markdown plugin; markdown ts | markdown toc options | toc options md,133,0.06691017901441572
1337861569,5.2421956,0.48396176,sitemap plugin; sitemap; prettyurls | sitemap urls url | 101 114 97,450,0.049417682855408006
1338196097,3.466625,0.7326882,page js; pages generated; generated pages | pages page data | data generated pages renderorder,262,0.08557037200751326
1346863443,3.553074,0.7681606,page js; pages generated; generated pages | pages page data | data generated pages renderorder,262,0.08092775461899245
1351487330,4.062356,-1.8728569,ts import; template; export default | pug file changes | pug ts head,35,0.03612202855732768
1353447163,2.9362867,-0.75267255,inline plugin; css inline; inline | inline svg attributes | svg plugin tag,277,0.05017517030709581
1356507090,0.6308764,2.1577652,plugins repo; experimental plugins; main repo | plugins katex experimental | experimental plugins plugins katex asdf,287,0.016130373539053208
1356507893,0.6309999,2.1979122,plugins repo; experimental plugins; main repo | plugins katex experimental | experimental plugins plugins katex asdf,259,0.01715010546352667
1356510144,0.6254884,2.2141526,plugins repo; experimental plugins; main repo | plugins katex experimental | experimental plugins plugins katex asdf,258,0.01715010546352667
1357441181,2.0922961,0.64674824,enhancement add; plugin add; enhancement idea | matter plugin enhancement | enhancement add plugin com 11ty,296,0.18391737405975966
1359020574,3.7917483,0.76346403,pages search; search pages; bug search | search pages page | pages article liquid,242,0.1277003021082404
1368697212,3.4875522,0.8156601,,254,0.08092775461899245
1369049807,1.8199533,1.5440153,plugins pagefind; plugins idea; pagefind plugin | idea pagefind suffix | land discussions related https enhancement plugins,326,0.05845198763609128
1372081303,3.7188132,-0.60070014,filter pages; filter; filters | filter page draft | draft page data parcel,137,0.17962416389782174
1372850098,3.751383,1.5409268,sitemap plugin; sitemap; prettyurls | sitemap urls url | 101 114 97,58,0.06552617476988326
1374634463,0.92846316,1.4459622,,324,0.04191859742373979
1377021007,2.0969229,-0.24999136,plugins markdown; markdown plugin; markdown ts | markdown toc options | toc options md,241,0.05268331719222725
1379650502,0.59543496,-3.7579386,_config ts; cli ts; deno task | deno ts download | deno land https deno download,109,0.011473009092858644
1383744004,0.65974754,2.090458,plugins repo; experimental plugins; main repo | plugins katex experimental | experimental plugins plugins katex asdf,378,0.041719000469053115
1388021659,4.986478,3.2872176,transform_images; source srcset; picture plugin | summary jpg images | summary webp imagick,280,0.05723052207803342
1388129613,4.995395,3.216438,transform_images; source srcset; picture plugin | summary jpg images | summary webp imagick,280,0.016217031207046245
1388764426,1.6973867,0.9380945,enhancement add; plugin add; enhancement idea | matter plugin enhancement | enhancement add plugin com 11ty,229,0.06252822705579654
1389774758,4.622575,2.358704,date format; date plugin; date property | date dates format | format iso 01 01,441,0.004285922493907876
1389785503,2.6110256,-1.6902648,css import; plugins lightningcss; import css | css color includes | color includes sass,424,0.06929126530024386
1389800113,4.314317,-0.9137834,,304,0.018400104160331228
1391157799,3.4968941,0.61199933,page js; pages generated; generated pages | pages page data | data generated pages renderorder,327,0.03896282616906199
1392704495,2.8948133,-0.7244324,inline plugin; css inline; inline | inline svg attributes | svg plugin tag,78,0.038617569282428856
1393372480,1.2965674,1.711367,,298,0.05217098465105604
1393570858,4.6481543,0.09679798,subdirectory; page src; directory | server data url | server md directory,321,0.007045605478183481
1393603235,5.0006676,3.231774,transform_images; source srcset; picture plugin | summary jpg images | summary webp imagick,271,0.016217031207046245
1394876095,0.60380536,2.2287269,,259,0.026125926107398466
1395553880,1.4552339,-0.019047592,preact jsx; jsx preact; react jsx | jsx preact react | preact use react precompile,66,0.10274752104593204
1396922305,0.96124864,-1.7585632,init script; cli; cli interface | init enhancement suggestions | option cli site,370,0.09280304225202443
1396926438,0.9545971,-1.3412806,init script; cli; cli interface | init enhancement suggestions | option cli site,136,0.04157250217994924
1397621789,4.8501883,2.8834023,transform_images; source srcset; picture plugin | summary jpg images | summary webp imagick,390,0.2355352482797409
1400083323,3.666467,0.64741814,page js; pages generated; generated pages | pages page data | data generated pages renderorder,29,0.014289782329278257
1401902046,0.62219566,2.1713605,plugins repo; experimental plugins; main repo | plugins katex experimental | experimental plugins plugins katex asdf,257,0.016130373539053208
1402213403,4.6512613,2.3497977,date format; date plugin; date property | date dates format | format iso 01 01,441,0.025751429820549124
1402432784,3.8906994,-1.9377751,ts import; template; export default | pug file changes | pug ts head,43,0.02577723736491998
1403687725,4.4592414,0.2983128,,153,0.15589723947124162
1404394396,5.307284,0.42607766,sitemap plugin; sitemap; prettyurls | sitemap urls url | 101 114 97,450,0.0867369712934243
1409979836,0.59105796,-3.1452873,_config ts; cli ts; deno task | deno ts download | deno land https deno download,234,0.026351293303529522
1420743598,2.1992536,-1.0399597,jsx precompile; jsx_preact ts; compileroptions jsx | button jsx html | button jsx h1,355,0.28475297510494735
1423612217,1.3446077,-3.6672077,_config ts; cli ts; deno task | deno ts download | deno land https deno download,250,0.13139412994422342
1425691954,4.2057476,0.86103517,pages search; search pages; bug search | search pages page | pages article liquid,243,0.024479202901285788
1429644034,1.9086412,0.6565705,,129,0.12738654730521518
1429649885,0.93077165,1.4912251,,266,0.045321762983803617
1434886130,1.3483256,1.7048169,,55,0.016454518290326316
1434890775,1.3570173,1.6724862,,112,0.016031710718426066
1437167797,2.7618532,-1.7069329,css import; plugins lightningcss; import css | css color includes | color includes sass,236,0.046987926051640656
1437632856,1.2989559,-1.1222705,init script; cli; cli interface | init enhancement suggestions | option cli site,209,0.08624343337925933
1449203963,3.3058987,-0.3797227,layout njk; nunjucks; block | nunjucks njk block | nunjucks block comp button,394,0.022751247207805095
